0.12,0.029598,0.036033
0.12,0.02856,0.042314
0.12,0.029299,0.048926
0.12,0.030554,0.055537
0.12,0.030115,0.061488
0.08,0.028725,0.067769
0.12,0.027602,0.067769
0.16,0.029216,0.06843
0.16,0.031919,0.069752
0.12,0.035922,0.072397
0.08,0.037982,0.075372
0.12,0.038834,0.079008
0.08,0.041312,0.082314
0.08,0.043636,0.084298
0.16,0.044771,0.084959
0.2,0.043049,0.086942
0.2,0.042954,0.089256
0.16,0.043745,0.09157
0.08,0.043986,0.093884
0.08,0.045455,0.095207
0.16,0.047401,0.095207
0.24,0.048479,0.095537
0.2,0.050135,0.096198
0.12,0.051271,0.09686
0.08,0.051411,0.099174
0.08,0.050214,0.10248
0.12,0.052994,0.10579
0.12,0.052963,0.10744
0.16,0.052763,0.10942
0.2,0.051381,0.11041
0.2,0.04744,0.11107
0.16,0.043264,0.1124
0.16,0.041189,0.11405
0.16,0.041285,0.11405
0.16,0.044778,0.11207
0.16,0.047412,0.10843
0.2,0.050003,0.10479
0.2,0.048374,0.1005
0.2,0.047329,0.097521
0.2,0.044588,0.094545
0.16,0.043903,0.092231
0.16,0.044024,0.090579
0.16,0.042767,0.088595
0.16,0.040823,0.087273
0.12,0.040326,0.087273
0.12,0.040165,0.087934
0.12,0.041138,0.087603
0.12,0.043205,0.087934
0.12,0.046274,0.089256
0.12,0.048125,0.089256
0.08,0.050062,0.088926
0.08,0.050855,0.088595
0.08,0.051897,0.089256
0.08,0.05304,0.089587
0.08,0.052811,0.087273
0.08,0.049084,0.084959
0.12,0.047135,0.083967
0.16,0.046563,0.084959
0.16,0.045187,0.085289
0.12,0.042133,0.085289
0.16,0.039665,0.08595
0.16,0.037297,0.086281
0.2,0.035703,0.08562
0.16,0.034475,0.085289
0.2,0.032892,0.085289
0.2,0.030184,0.086281
0.2,0.030898,0.08562
0.12,0.031411,0.083967
0.16,0.031506,0.081653
0.16,0.031614,0.079339
0.16,0.031037,0.077355
0.12,0.031656,0.075372
0.12,0.03341,0.07405
0.12,0.036096,0.073719
0.12,0.035725,0.073388
0.12,0.043075,0.07405
0.08,0.056586,0.076364
0.08,0.060379,0.078678
0.08,0.062133,0.080331
0.12,0.062541,0.082314
0.12,0.061101,0.08595
0.12,0.06,0.087934
0.12,0.058195,0.089917
0.12,0.056749,0.091901
0.16,0.054193,0.094215
0.16,0.054134,0.095868
0.12,0.050078,0.09686
0.12,0.04058,0.096529
0.12,0.03969,0.097851
0.16,0.041588,0.10149
0.16,0.047593,0.10612
0.16,0.050049,0.1081
0.2,0.050062,0.10876
0.24,0.050855,0.10843
0.32,0.052116,0.10678
0.36,0.053989,0.10479
0.28,0.058259,0.10248
0.2,0.060499,0.099504
0.2,0.061777,0.096529
0.2,0.061222,0.093223
0.16,0.058009,0.088595
0.08,0.048077,0.082645
0.12,0.042214,0.077355
0.16,0.039582,0.07438
0.12,0.038689,0.073388
