0.15862,0.023302,0.035224
0.13793,0.025219,0.042234
0.12414,0.026841,0.048618
0.082759,0.026829,0.055571
0.068966,0.026356,0.061442
0.12414,0.025951,0.067541
0.10345,0.025706,0.067655
0.082759,0.025189,0.068396
0.12414,0.027179,0.066002
0.10345,0.026695,0.066059
0.13103,0.025712,0.066344
0.13793,0.026162,0.067883
0.13793,0.02503,0.068567
0.11034,0.022345,0.067769
0.11724,0.023666,0.065147
0.11034,0.024649,0.065831
0.15172,0.025343,0.065546
0.13793,0.027441,0.066572
0.11034,0.027431,0.065717
0.10345,0.025418,0.067256
0.11034,0.025008,0.068168
0.11724,0.025246,0.06925
0.15172,0.024687,0.06794
0.13793,0.02301,0.066116
0.15172,0.02359,0.066344
0.14483,0.022134,0.067142
0.14483,0.022513,0.065546
0.11034,0.024809,0.067427
0.12414,0.027445,0.067313
0.14483,0.02742,0.067769
0.12414,0.026951,0.067997
0.11724,0.032231,0.07039
0.15862,0.031827,0.069991
0.1931,0.031641,0.071017
0.13793,0.031648,0.071815
0.13103,0.032904,0.071587
0.15172,0.03262,0.071872
0.13103,0.031146,0.074038
0.15862,0.03126,0.072442
0.12414,0.027662,0.071074
0.14483,0.027998,0.07039
0.11724,0.028011,0.070675
0.11724,0.022426,0.066971
0.13103,0.023081,0.066515
0.12414,0.022752,0.066458
0.11034,0.024719,0.066971
0.11034,0.022577,0.066857
0.11034,0.023109,0.067541
0.12414,0.021535,0.066743
0.12414,0.021397,0.068111
0.15862,0.021959,0.068168
0.11724,0.022249,0.069934
0.12414,0.024813,0.06908
0.13103,0.025167,0.069592
0.15862,0.025585,0.069194
0.16552,0.026275,0.068339
0.14483,0.024598,0.066401
0.055172,0.03005,0.069478
0.096552,0.030131,0.070618
0.15172,0.031005,0.071644
0.15172,0.030463,0.070618
0.068966,0.030341,0.070561
0.14483,0.030754,0.069023
0.11724,0.028768,0.06982
0.13103,0.028077,0.069934
0.13103,0.026966,0.071359
0.15172,0.026184,0.072499
0.11724,0.025518,0.073582
0.11724,0.020674,0.071986
0.12414,0.019203,0.071587
0.14483,0.021083,0.069137
0.12414,0.021566,0.069023
0.15862,0.022972,0.067427
0.13103,0.022049,0.068453
0.13793,0.021875,0.06851
0.11034,0.021479,0.069364
0.13793,0.021174,0.069364
0.11724,0.020838,0.068966
0.15172,0.022593,0.067085
0.13793,0.022775,0.067142
0.11034,0.02388,0.066458
0.12414,0.022717,0.06851
0.11724,0.027151,0.069478
0.13103,0.026656,0.072157
0.15172,0.027908,0.072271
0.11724,0.030083,0.074209
0.14483,0.032785,0.076375
0.15862,0.035092,0.07837
0.15172,0.034892,0.078541
0.15172,0.030388,0.08236
0.15862,0.031629,0.082075
0.13103,0.029476,0.083329
0.16552,0.030523,0.082702
0.11724,0.028484,0.082645
0.15172,0.029197,0.082075
0.11724,0.028174,0.082759
0.13793,0.028368,0.080707
0.10345,0.026092,0.078769
