0.1044,0.029785,0.045137
0.15934,0.031424,0.053401
0.12088,0.031299,0.062211
0.15934,0.030918,0.070293
0.17033,0.031268,0.077513
0.12088,0.028365,0.084597
0.1044,0.024222,0.088048
0.18132,0.030279,0.086005
0.1978,0.030201,0.08605
0.13736,0.030813,0.084506
0.12088,0.031305,0.083417
0.15385,0.030488,0.082009
0.14286,0.030214,0.082236
0.12637,0.029899,0.080238
0.1044,0.028834,0.079557
0.13736,0.028918,0.079829
0.13736,0.030124,0.081373
0.21429,0.029395,0.07933
0.15934,0.025426,0.080874
0.15385,0.027842,0.079012
0.12637,0.026513,0.07883
0.15385,0.02623,0.078739
0.12637,0.026504,0.079875
0.11538,0.024348,0.077967
0.12637,0.025661,0.078013
0.14286,0.025686,0.07774
0.11538,0.02822,0.079284
0.17033,0.025856,0.077513
0.13736,0.025598,0.077922
0.082418,0.027779,0.077877
0.12088,0.026616,0.08051
0.17033,0.026813,0.081464
0.15385,0.026369,0.082418
0.15934,0.030494,0.079784
0.13736,0.031125,0.080374
0.15934,0.030031,0.080011
0.15934,0.030028,0.080011
0.17582,0.031002,0.076923
0.14286,0.033696,0.07883
0.14835,0.03508,0.079875
0.13736,0.033982,0.079693
0.12637,0.03227,0.077831
0.065934,0.032672,0.078149
0.22527,0.03302,0.078558
0.21429,0.030931,0.081192
0.13736,0.029963,0.080828
0.13736,0.029672,0.082826
0.16484,0.032684,0.084052
0.13187,0.029676,0.086595
0.19231,0.028299,0.085233
0.12637,0.02772,0.085687
0.17582,0.029871,0.084552
0.10989,0.030943,0.086868
0.12088,0.031798,0.085233
0.14835,0.031715,0.085324
0.20879,0.030721,0.085051
0.087912,0.030211,0.086414
0.13187,0.031237,0.086368
0.10989,0.03061,0.087821
0.15934,0.029798,0.086368
0.15934,0.032101,0.088911
0.15385,0.032102,0.088457
0.18132,0.029045,0.092362
0.1978,0.027656,0.091409
0.13187,0.028449,0.092498
0.15934,0.029398,0.091545
0.14286,0.029123,0.092135
0.1978,0.03315,0.089819
0.14835,0.032606,0.089865
0.17582,0.030689,0.088275
0.14835,0.030463,0.090273
0.15385,0.0279,0.088639
0.14835,0.028673,0.090455
0.17582,0.029082,0.089728
0.15385,0.034605,0.093089
0.15934,0.032127,0.093316
0.14835,0.031147,0.094269
0.2033,0.03134,0.093588
0.11538,0.026861,0.095859
0.21429,0.030566,0.095223
0.14835,0.031825,0.096812
0.17582,0.031347,0.096494
0.14835,0.031597,0.097221
0.12088,0.031827,0.095495
0.093407,0.030052,0.095223
0.1978,0.024479,0.091954
0.17582,0.025716,0.092953
0.16484,0.028459,0.09159
0.12637,0.028145,0.092544
0.17033,0.027864,0.091863
0.17582,0.029876,0.095314
0.1978,0.029772,0.093679
0.17582,0.032422,0.095541
0.19231,0.032276,0.095495
0.14286,0.032822,0.097811
0.1978,0.036536,0.0999
0.14286,0.040705,0.10285
0.2033,0.043398,0.10094
0.15385,0.042186,0.10185
0.21978,0.042111,0.10203
0.17033,0.040742,0.10371
0.12637,0.040369,0.09931
0.17033,0.03976,0.099491
0.17582,0.039924,0.097584
0.17582,0.040382,0.097266
