0.083333,0.023897,0.025023
0.083333,0.023352,0.028926
0.11111,0.022867,0.033517
0.11111,0.023048,0.037649
0.11111,0.023398,0.041781
0.11111,0.023941,0.046143
0.083333,0.024472,0.046143
0.083333,0.025757,0.045455
0.055556,0.025983,0.044307
0.055556,0.025221,0.044077
0.055556,0.023716,0.043848
0.055556,0.023716,0.044307
0.027778,0.022528,0.045225
0.055556,0.021654,0.045455
0.083333,0.022395,0.045914
0.055556,0.023747,0.046602
0.11111,0.024213,0.047062
0.11111,0.025016,0.04798
0.083333,0.025109,0.049357
0.083333,0.024509,0.050964
0.11111,0.023617,0.051423
0.11111,0.025103,0.052112
0.11111,0.033463,0.052801
0.11111,0.038851,0.053719
0.083333,0.042792,0.054408
0.083333,0.043148,0.055326
0.16667,0.042997,0.055785
0.25,0.043295,0.055785
0.19444,0.043807,0.055096
0.11111,0.043456,0.054637
0.083333,0.043278,0.054637
0.083333,0.042963,0.055096
0.055556,0.041164,0.055556
0.055556,0.034478,0.054867
0.083333,0.028848,0.054178
0.083333,0.023516,0.053949
0.083333,0.022587,0.05326
0.083333,0.022092,0.052801
0.083333,0.021546,0.052342
0.083333,0.02031,0.052571
0.083333,0.020004,0.052571
0.055556,0.021253,0.052801
0.083333,0.024056,0.053719
0.083333,0.025504,0.054408
0.11111,0.027478,0.055096
0.083333,0.027674,0.055096
0.083333,0.026868,0.054637
0.083333,0.025952,0.054408
0.11111,0.026046,0.053949
0.11111,0.025952,0.054408
0.11111,0.027576,0.054408
0.083333,0.029035,0.054637
0.11111,0.028624,0.054178
0.11111,0.027864,0.05326
0.11111,0.027951,0.052801
0.083333,0.02587,0.052342
0.083333,0.025641,0.051882
0.083333,0.027049,0.052801
0.055556,0.028589,0.054178
0.055556,0.028918,0.055556
0.083333,0.029029,0.055326
0.11111,0.0279,0.055556
0.13889,0.026998,0.056933
0.11111,0.026907,0.05877
0.11111,0.024965,0.060147
0.083333,0.02377,0.060376
0.083333,0.024689,0.060606
0.11111,0.024997,0.061295
0.11111,0.027114,0.061295
0.11111,0.02682,0.060836
0.11111,0.026449,0.059917
0.11111,0.026103,0.060376
0.11111,0.027778,0.060606
0.11111,0.028689,0.060606
0.11111,0.031053,0.060376
0.11111,0.042431,0.061754
0.13889,0.056042,0.064279
0.16667,0.059477,0.067034
0.13889,0.05892,0.068411
0.083333,0.057812,0.068641
0.11111,0.057916,0.068641
0.11111,0.057345,0.069789
0.11111,0.056817,0.071396
0.11111,0.055516,0.072773
0.11111,0.055364,0.072544
0.11111,0.05544,0.070937
0.11111,0.049832,0.068182
0.083333,0.03437,0.065886
0.083333,0.027927,0.064968
0.083333,0.030155,0.065427
0.055556,0.031195,0.066345
0.055556,0.030206,0.067034
0.11111,0.030164,0.066804
0.19444,0.03094,0.064968
0.22222,0.031673,0.063131
0.19444,0.032473,0.062443
0.13889,0.032207,0.06359
0.11111,0.031268,0.064968
0.055556,0.033046,0.064509
0.055556,0.033205,0.062443
0.083333,0.030724,0.060147
0.11111,0.02902,0.05831
0.13889,0.029361,0.056933
0.11111,0.029927,0.056933
0.11111,0.031999,0.058081
0.11111,0.032075,0.059458
0.11111,0.031454,0.060147
0.11111,0.031263,0.059229
0.13889,0.031193,0.05831
0.16667,0.029776,0.05854
0.16667,0.029075,0.059458
0.13889,0.028122,0.060376
0.083333,0.028449,0.061295
0.083333,0.027027,0.062443
0.083333,0.02721,0.062672
0.083333,0.025595,0.062902
0.083333,0.026005,0.062213
0.11111,0.027545,0.062213
0.11111,0.02815,0.06359
0.11111,0.027669,0.064509
0.083333,0.02851,0.06405
0.055556,0.028613,0.063361
0.055556,0.029498,0.063361
0.083333,0.028542,0.063361
0.083333,0.029201,0.062902
0.083333,0.028555,0.062443
0.055556,0.02935,0.061295
0.055556,0.030849,0.061065
0.11111,0.033628,0.060606
0.13889,0.03472,0.060147
0.11111,0.034768,0.059688
0.055556,0.034904,0.059917
0.055556,0.035349,0.059458
0.055556,0.034843,0.05877
0.083333,0.034454,0.057851
0.13889,0.034648,0.057392
0.11111,0.035408,0.056474
0.11111,0.035093,0.056244
0.11111,0.033542,0.056244
0.11111,0.029139,0.056015
0.083333,0.026405,0.054867
0.055556,0.025575,0.054408
0.055556,0.025067,0.054408
0.055556,0.02439,0.054178
0.083333,0.024845,0.05326
0.11111,0.02752,0.051882
0.11111,0.028464,0.050735
0.083333,0.028141,0.051423
0.083333,0.026974,0.051653
0.055556,0.026627,0.051423
0.027778,0.027274,0.050505
0.027778,0.027597,0.050046
0.083333,0.027843,0.049587
0.11111,0.02785,0.048898
0.083333,0.028237,0.048898
0.055556,0.028445,0.049357
0.055556,0.028156,0.050735
0.11111,0.028171,0.051653
0.11111,0.028135,0.051423
0.11111,0.028624,0.051194
0.083333,0.028551,0.050505
0.083333,0.028008,0.050735
0.083333,0.028118,0.051194
0.11111,0.028633,0.051423
0.13889,0.028929,0.051882
0.13889,0.028237,0.051423
0.11111,0.027487,0.050735
0.083333,0.025479,0.050275
0.11111,0.024043,0.050964
0.11111,0.02561,0.051194
0.083333,0.026846,0.051423
0.083333,0.026619,0.051882
0.083333,0.026864,0.052112
0.083333,0.027787,0.052801
0.055556,0.028857,0.05326
0.055556,0.031382,0.053489
0.055556,0.033062,0.054178
0.11111,0.033905,0.054867
0.13889,0.03418,0.055326
0.16667,0.03821,0.056015
0.19444,0.04787,0.057851
0.16667,0.050823,0.05877
0.13889,0.050823,0.05877
0.083333,0.050314,0.05877
0.083333,0.049871,0.05877
0.11111,0.04975,0.058999
0.11111,0.047708,0.059229
0.11111,0.046407,0.059688
0.11111,0.045403,0.059917
0.11111,0.04516,0.060147
0.11111,0.042733,0.058999
0.11111,0.03085,0.056933
0.083333,0.023522,0.055785
0.083333,0.022969,0.055785
0.11111,0.025238,0.055556
0.11111,0.027006,0.054408
0.13889,0.026535,0.053489
0.11111,0.028408,0.053489
0.083333,0.036395,0.054408
0.027778,0.039452,0.055326
0.027778,0.03967,0.054408
0.055556,0.039582,0.053949
0.055556,0.039772,0.053719
0.055556,0.040266,0.053719
0.055556,0.042142,0.053719
0.083333,0.04245,0.053489
0.083333,0.041518,0.053949
0.083333,0.040579,0.053949
0.083333,0.038974,0.05326
0.055556,0.03078,0.052342
0.055556,0.027188,0.052112
0.083333,0.02915,0.053949
0.083333,0.031203,0.055556
0.11111,0.031827,0.056474
0.083333,0.031007,0.056703
0.083333,0.029572,0.056015
0.13889,0.029438,0.055326
0.16667,0.028551,0.055326
0.16667,0.030217,0.056015
0.11111,0.0308,0.056015
0.083333,0.032446,0.054637
0.055556,0.03307,0.05303
0.083333,0.031021,0.051423
0.083333,0.028097,0.050046
0.083333,0.025981,0.048669
0.055556,0.026998,0.04798
0.055556,0.02867,0.048439
0.083333,0.0294,0.050046
0.055556,0.031361,0.051194
0.055556,0.03078,0.051653
0.055556,0.031446,0.052112
0.083333,0.03108,0.052801
0.083333,0.030666,0.05303
0.083333,0.03108,0.052801
0.083333,0.030664,0.052801
0.083333,0.031241,0.053949
0.083333,0.030392,0.054178
0.083333,0.028633,0.054408
0.083333,0.028212,0.054178
0.11111,0.026866,0.05326
0.11111,0.025884,0.052801
0.11111,0.025635,0.05326
0.13889,0.025755,0.054178
0.13889,0.026019,0.055556
0.11111,0.027921,0.056703
0.083333,0.028899,0.057392
0.11111,0.028507,0.057392
0.13889,0.028046,0.057851
0.13889,0.027307,0.05854
0.13889,0.026737,0.059917
0.13889,0.026952,0.061983
0.11111,0.026844,0.063361
0.083333,0.026405,0.06359
