0.071429,0.016756
0.053571,0.017337
0.071429,0.016852
0.071429,0.017623
0.071429,0.019248
0.053571,0.019339
0.053571,0.019143
0.071429,0.019431
0.10714,0.018335
0.089286,0.018038
0.053571,0.018243
0.053571,0.019289
0.071429,0.020491
0.053571,0.021749
0.053571,0.019624
0.053571,0.018007
0.053571,0.017202
0.053571,0.0178
0.035714,0.017781
0.035714,0.018077
0.035714,0.018047
0.035714,0.018185
0.017857,0.017623
0.035714,0.016301
0.035714,0.014812
0.053571,0.015328
0.053571,0.015455
0.053571,0.015455
0.053571,0.013959
0.053571,0.013367
0.071429,0.013243
0.071429,0.013558
0.053571,0.013995
0.053571,0.014502
0.053571,0.015293
0.071429,0.015352
0.071429,0.016124
0.089286,0.019288
0.089286,0.020211
0.089286,0.020215
0.071429,0.019577
0.089286,0.019577
0.089286,0.01997
0.071429,0.020375
0.053571,0.01998
0.053571,0.019847
0.053571,0.019831
0.053571,0.020014
0.053571,0.01897
0.035714,0.019348
0.017857,0.0196
0.053571,0.020222
0.089286,0.020026
0.071429,0.020769
0.071429,0.021203
0.071429,0.020621
0.089286,0.019392
0.071429,0.01891
0.053571,0.018631
0.071429,0.018089
0.071429,0.017916
0.053571,0.017847
0.053571,0.018003
0.053571,0.017996
0.071429,0.017582
0.089286,0.018919
0.089286,0.019355
0.10714,0.01982
0.089286,0.020099
0.053571,0.020151
0.035714,0.020195
0.035714,0.020867
0.071429,0.0222
0.071429,0.022446
0.071429,0.022822
0.071429,0.022822
0.071429,0.021946
0.071429,0.022612
0.071429,0.023989
0.089286,0.026132
0.089286,0.027338
0.071429,0.02718
0.053571,0.026405
0.035714,0.025456
0.053571,0.025585
0.053571,0.025543
0.071429,0.025445
0.089286,0.024097
0.089286,0.02193
0.10714,0.018721
0.10714,0.016169
0.125,0.014687
0.125,0.016277
0.10714,0.017557
0.089286,0.018868
0.089286,0.020471
0.089286,0.020787
0.071429,0.020349
0.053571,0.020623
0.089286,0.020904
0.10714,0.022069
0.089286,0.02351
0.071429,0.023484
0.053571,0.022795
0.053571,0.021783
0.035714,0.020656
0.035714,0.019497
0.071429,0.021303
0.089286,0.022182
0.089286,0.022219
0.071429,0.022717
0.071429,0.022705
0.053571,0.021111
0.053571,0.020958
0.053571,0.020349
0.053571,0.020137
0.071429,0.021096
0.089286,0.022105
0.10714,0.020902
0.089286,0.021665
0.053571,0.022823
0.071429,0.022784
0.071429,0.021963
0.089286,0.021661
0.10714,0.021332
0.10714,0.021542
0.10714,0.021257
0.089286,0.020187
0.053571,0.019311
0.053571,0.019677
0.053571,0.018785
0.053571,0.016703
0.071429,0.016113
0.053571,0.016039
0.053571,0.015806
0.053571,0.016542
0.053571,0.017533
0.053571,0.017928
0.071429,0.017576
0.071429,0.016616
0.071429,0.015636
0.071429,0.015123
0.071429,0.01509
0.071429,0.014733
0.071429,0.014397
0.071429,0.015341
0.053571,0.015766
0.071429,0.014877
0.071429,0.014343
0.071429,0.014881
0.071429,0.015182
0.053571,0.01514
0.053571,0.014986
0.089286,0.01641
0.089286,0.016924
0.071429,0.017089
0.053571,0.017108
0.053571,0.019386
0.053571,0.021195
0.071429,0.021841
0.053571,0.021953
0.053571,0.022267
0.053571,0.022012
0.053571,0.022313
0.071429,0.021493
0.071429,0.021382
0.071429,0.021382
0.071429,0.021456
0.089286,0.020823
0.089286,0.02156
0.089286,0.022132
0.089286,0.022543
0.089286,0.022571
0.089286,0.022365
0.071429,0.021176
0.071429,0.020574
0.053571,0.019859
0.071429,0.019786
0.071429,0.019451
0.071429,0.01978
0.071429,0.018649
0.071429,0.018209
0.053571,0.018233
0.053571,0.018152
0.089286,0.018076
0.089286,0.018597
0.089286,0.019538
0.071429,0.019813
0.035714,0.020198
0.035714,0.02092
0.035714,0.021003
0.035714,0.02066
0.053571,0.019965
0.053571,0.019311
0.071429,0.019142
0.071429,0.018784
0.053571,0.019003
0.053571,0.019167
0.071429,0.019442
0.10714,0.01901
0.10714,0.018309
0.10714,0.01913
0.10714,0.019348
0.089286,0.019649
0.071429,0.021003
0.10714,0.021515
0.10714,0.021596
0.071429,0.021448
0.053571,0.021058
0.053571,0.02103
0.071429,0.021111
0.071429,0.021257
0.053571,0.020748
0.053571,0.021719
0.053571,0.023069
0.053571,0.023288
0.035714,0.023163
0.035714,0.022474
0.035714,0.021042
0.035714,0.019677
0.035714,0.017299
0.035714,0.015123
0.035714,0.013393
0.053571,0.012934
0.053571,0.012982
0.053571,0.012566
0.035714,0.011915
0.053571,0.011226
0.071429,0.012836
0.071429,0.014365
0.053571,0.014588
0.053571,0.015867
0.053571,0.016783
0.035714,0.017084
0.035714,0.017695
0.053571,0.018203
0.089286,0.01915
0.071429,0.019945
0.053571,0.020425
0.035714,0.019624
0.035714,0.018152
0.053571,0.018269
0.053571,0.017517
0.053571,0.017708
0.035714,0.018003
0.035714,0.017708
0.017857,0.019719
0.053571,0.024789
0.053571,0.024588
0.053571,0.024937
0.053571,0.025036
0.053571,0.025006
0.053571,0.024213
0.053571,0.024247
0.053571,0.023626
0.053571,0.023114
0.053571,0.022795
0.053571,0.020571
0.035714,0.012805
0.053571,0.012299
0.053571,0.011523
0.053571,0.011527
0.071429,0.011481
0.071429,0.012016
0.071429,0.012287
0.071429,0.013232
0.053571,0.013767
0.053571,0.014761
0.053571,0.01528
0.053571,0.01528
0.071429,0.015805
0.053571,0.018381
0.053571,0.018357
0.035714,0.018196
0.035714,0.018443
0.053571,0.019938
0.071429,0.01991
0.053571,0.019886
0.035714,0.022578
0.035714,0.028098
0.035714,0.029433
0.053571,0.029081
0.053571,0.027387
0.053571,0.027378
0.035714,0.027764
0.053571,0.027579
0.053571,0.026797
0.053571,0.026796
0.035714,0.026896
0.053571,0.024727
0.053571,0.018586
0.071429,0.017448
0.089286,0.017754
0.071429,0.018586
0.071429,0.01873
0.071429,0.01901
0.071429,0.019501
0.071429,0.019455
0.071429,0.019455
0.071429,0.019404
0.053571,0.019455
0.053571,0.020171
0.053571,0.019965
0.035714,0.019747
0.035714,0.019663
0.035714,0.02049
0.017857,0.020931
0.017857,0.020938
0.017857,0.021293
0.017857,0.021292
0.035714,0.021254
0.053571,0.020786
0.071429,0.019956
0.071429,0.019737
0.053571,0.019719
0.053571,0.01901
0.071429,0.01818
0.053571,0.017066
0.053571,0.016987
0.035714,0.017777
0.053571,0.017698
0.035714,0.017857
0.053571,0.018005
0.035714,0.017627
0.035714,0.016862
0.053571,0.016621
0.053571,0.016538
0.035714,0.016397
0.035714,0.016592
0.035714,0.016809
0.071429,0.015114
0.053571,0.014394
0.035714,0.01411
0.035714,0.013944
0.053571,0.013749
0.053571,0.013375
0.053571,0.012786
0.053571,0.012527
0.035714,0.012363
0.053571,0.012181
0.035714,0.015531
0.053571,0.015809
0.053571,0.015451
0.053571,0.016657
0.071429,0.017823
0.053571,0.017773
0.053571,0.017464
0.071429,0.017687
0.071429,0.016852
0.053571,0.016611
0.071429,0.016654
0.071429,0.017818
0.071429,0.019113
0.053571,0.020425
0.053571,0.018326
0.053571,0.017368
0.071429,0.017141
0.071429,0.018298
0.071429,0.018392
0.053571,0.01882
0.035714,0.018733
0.053571,0.018807
0.071429,0.018209
0.071429,0.016946
0.071429,0.015465
0.035714,0.015886
0.035714,0.015795
0.053571,0.015497
0.053571,0.013749
0.071429,0.013178
0.071429,0.012907
0.071429,0.01316
0.071429,0.013626
0.053571,0.014174
0.035714,0.014995
0.053571,0.015057
0.071429,0.015972
0.071429,0.018874
0.071429,0.019701
0.053571,0.019627
0.053571,0.018881
0.071429,0.018863
0.089286,0.01941
0.089286,0.020245
0.071429,0.020113
0.071429,0.020107
0.053571,0.020246
0.071429,0.020484
0.089286,0.019747
0.053571,0.02034
0.053571,0.020845
0.071429,0.021379
0.089286,0.020926
0.10714,0.021541
0.089286,0.021786
0.089286,0.021155
0.089286,0.01981
0.053571,0.01915
0.053571,0.018875
0.035714,0.01859
0.053571,0.018681
0.053571,0.018525
0.053571,0.018983
0.053571,0.01895
0.071429,0.018657
0.071429,0.019886
0.089286,0.02023
0.089286,0.020353
0.089286,0.020229
0.089286,0.02029
0.089286,0.020294
0.089286,0.020867
0.071429,0.02223
0.089286,0.022232
0.089286,0.022588
0.10714,0.022588
0.10714,0.021749
0.10714,0.022543
0.089286,0.024371
