0.12,0.029598
0.12,0.02856
0.12,0.029299
0.12,0.030554
0.12,0.030115
0.08,0.028725
0.12,0.027602
0.16,0.029216
0.16,0.031919
0.12,0.035922
0.08,0.037982
0.12,0.038834
0.08,0.041312
0.08,0.043636
0.16,0.044771
0.2,0.043049
0.2,0.042954
0.16,0.043745
0.08,0.043986
0.08,0.045455
0.16,0.047401
0.24,0.048479
0.2,0.050135
0.12,0.051271
0.08,0.051411
0.08,0.050214
0.12,0.052994
0.12,0.052963
0.16,0.052763
0.2,0.051381
0.2,0.04744
0.16,0.043264
0.16,0.041189
0.16,0.041285
0.16,0.044778
0.16,0.047412
0.2,0.050003
0.2,0.048374
0.2,0.047329
0.2,0.044588
0.16,0.043903
0.16,0.044024
0.16,0.042767
0.16,0.040823
0.12,0.040326
0.12,0.040165
0.12,0.041138
0.12,0.043205
0.12,0.046274
0.12,0.048125
0.08,0.050062
0.08,0.050855
0.08,0.051897
0.08,0.05304
0.08,0.052811
0.08,0.049084
0.12,0.047135
0.16,0.046563
0.16,0.045187
0.12,0.042133
0.16,0.039665
0.16,0.037297
0.2,0.035703
0.16,0.034475
0.2,0.032892
0.2,0.030184
0.2,0.030898
0.12,0.031411
0.16,0.031506
0.16,0.031614
0.16,0.031037
0.12,0.031656
0.12,0.03341
0.12,0.036096
0.12,0.035725
0.12,0.043075
0.08,0.056586
0.08,0.060379
0.08,0.062133
0.12,0.062541
0.12,0.061101
0.12,0.06
0.12,0.058195
0.12,0.056749
0.16,0.054193
0.16,0.054134
0.12,0.050078
0.12,0.04058
0.12,0.03969
0.16,0.041588
0.16,0.047593
0.16,0.050049
0.2,0.050062
0.24,0.050855
0.32,0.052116
0.36,0.053989
0.28,0.058259
0.2,0.060499
0.2,0.061777
0.2,0.061222
0.16,0.058009
0.08,0.048077
0.12,0.042214
0.16,0.039582
0.12,0.038689
0.08,0.038115
0.08,0.040523
0.08,0.039185
0.12,0.040988
0.08,0.042128
0.12,0.042965
0.08,0.042648
0.08,0.044405
0.08,0.045121
0.08,0.046119
0.12,0.046026
0.12,0.046476
0.08,0.045321
0.12,0.043881
0.16,0.042358
0.16,0.040872
0.12,0.039328
0.12,0.037577
0.12,0.034125
0.12,0.034015
0.12,0.03992
0.12,0.048902
0.16,0.051976
0.16,0.051366
0.16,0.052878
0.16,0.057316
0.12,0.060928
0.08,0.063078
0.08,0.065178
0.12,0.067606
0.12,0.068587
0.08,0.065068
0.04,0.058736
0.08,0.057735
0.12,0.061328
0.12,0.060468
0.12,0.054894
0.12,0.050555
0.08,0.049972
0.08,0.050985
0.12,0.049293
0.08,0.050694
0.12,0.053594
0.12,0.054009
0.16,0.05158
0.12,0.047238
0.08,0.045404
0.04,0.043408
0.08,0.041511
0.16,0.039887
0.2,0.039092
0.16,0.039125
0.12,0.045401
0.16,0.058159
0.16,0.059114
0.12,0.059571
0.16,0.06109
0.36,0.061777
0.48,0.062421
0.32,0.064513
0.12,0.064842
0.08,0.065372
0.08,0.067104
0.08,0.065913
0.08,0.054036
0.12,0.050581
0.08,0.050415
0.08,0.050332
0.04,0.050245
0.04,0.050363
0.08,0.050596
0.12,0.052409
0.12,0.051955
0.16,0.049158
0.16,0.042583
0.12,0.036878
0.04,0.034318
0.08,0.033142
0.12,0.031387
0.12,0.030085
0.08,0.0279
0.08,0.025918
0.08,0.023993
0.12,0.024221
0.12,0.025268
0.12,0.025824
0.08,0.027005
